Packet_Num,Time,Source,Destination,Protocol
"15624","1672.550087","192.168.3.102","192.168.20.2","SIP"
"15628","1672.585094","192.168.3.102","192.168.20.2","SIP"
"15630","1672.646978","192.168.3.102","192.168.20.2","SIP"
"15634","1672.678015","192.168.3.102","192.168.20.2","SIP"
"15636","1672.757975","192.168.3.102","192.168.20.2","SIP"
"15640","1672.787952","192.168.3.102","192.168.20.2","SIP"
"15642","1672.849973","192.168.3.102","192.168.20.2","SIP"
"15646","1672.885001","192.168.3.102","192.168.20.2","SIP"
"15648","1672.94696","192.168.3.102","192.168.20.2","SIP"
"15652","1672.978064","192.168.3.102","192.168.20.2","SIP"
"15654","1673.058055","192.168.3.102","192.168.20.2","SIP"
"15658","1673.088016","192.168.3.102","192.168.20.2","SIP"
"15660","1673.15002","192.168.3.102","192.168.20.2","SIP"
"15664","1673.185016","192.168.3.102","192.168.20.2","SIP"
"15666","1673.246986","192.168.3.102","192.168.20.2","SIP"
"15670","1673.278014","192.168.3.102","192.168.20.2","SIP"
"15672","1673.358009","192.168.3.102","192.168.20.2","SIP"
"15676","1673.388033","192.168.3.102","192.168.20.2","SIP"
"15678","1673.449967","192.168.3.102","192.168.20.2","SIP"
"15682","1673.485028","192.168.3.102","192.168.20.2","SIP"
"15684","1673.546951","192.168.3.102","192.168.20.2","SIP"
"15688","1673.578041","192.168.3.102","192.168.20.2","SIP"
"15690","1673.657987","192.168.3.102","192.168.20.2","SIP"
"15694","1673.688002","192.168.3.102","192.168.20.2","SIP"
"15696","1673.750023","192.168.3.102","192.168.20.2","SIP"
"15700","1673.785063","192.168.3.102","192.168.20.2","SIP"
"15702","1673.847033","192.168.3.102","192.168.20.2","SIP"
"15706","1673.878021","192.168.3.102","192.168.20.2","SIP"
"15710","1673.95802","192.168.3.102","192.168.20.2","SIP"
"15714","1673.98811","192.168.3.102","192.168.20.2","SIP"
"15716","1674.050016","192.168.3.102","192.168.20.2","SIP"
"15720","1674.085045","192.168.3.102","192.168.20.2","SIP"
"15722","1674.147001","192.168.3.102","192.168.20.2","SIP"
"15726","1674.178067","192.168.3.102","192.168.20.2","SIP"
"15728","1674.258025","192.168.3.102","192.168.20.2","SIP"
"15732","1674.288014","192.168.3.102","192.168.20.2","SIP"
"15734","1674.349991","192.168.3.102","192.168.20.2","SIP"
"15738","1674.385071","192.168.3.102","192.168.20.2","SIP"
"15740","1674.446976","192.168.3.102","192.168.20.2","SIP"
"15744","1674.47812","192.168.3.102","192.168.20.2","SIP"
"15746","1674.558011","192.168.3.102","192.168.20.2","SIP"
"15750","1674.588046","192.168.3.102","192.168.20.2","SIP"
"15752","1674.65002","192.168.3.102","192.168.20.2","SIP"
"15756","1674.685029","192.168.3.102","192.168.20.2","SIP"
"15758","1674.746984","192.168.3.102","192.168.20.2","SIP"
"15762","1674.778073","192.168.3.102","192.168.20.2","SIP"
"15764","1674.85809","192.168.3.102","192.168.20.2","SIP"
"15768","1674.88807","192.168.3.102","192.168.20.2","SIP"
"15770","1674.949989","192.168.3.102","192.168.20.2","SIP"
"15774","1674.984998","192.168.3.102","192.168.20.2","SIP"
"15776","1675.047014","192.168.3.102","192.168.20.2","SIP"
"15780","1675.078043","192.168.3.102","192.168.20.2","SIP"
"15782","1675.158","192.168.3.102","192.168.20.2","SIP"
"15786","1675.188021","192.168.3.102","192.168.20.2","SIP"
"15788","1675.249935","192.168.3.102","192.168.20.2","SIP"
"15792","1675.28503","192.168.3.102","192.168.20.2","SIP"
"15794","1675.346986","192.168.3.102","192.168.20.2","SIP"
"15798","1675.378022","192.168.3.102","192.168.20.2","SIP"
"15800","1675.457981","192.168.3.102","192.168.20.2","SIP"
"15804","1675.488056","192.168.3.102","192.168.20.2","SIP"
"15806","1675.550015","192.168.3.102","192.168.20.2","SIP"
"15810","1675.585058","192.168.3.102","192.168.20.2","SIP"
"15812","1675.646964","192.168.3.102","192.168.20.2","SIP"
"15816","1675.678055","192.168.3.102","192.168.20.2","SIP"
