Packet_Num,Time,Source,Destination,Protocol,Length
"653","36.482323","192.168.3.101","192.168.20.2","UDP","1140"
"655","36.487427","192.168.3.101","192.168.20.2","UDP","1140"
"656","36.492513","192.168.3.101","192.168.20.2","UDP","1140"
"657","36.513121","192.168.20.2","192.168.3.101","UDP","84"
"658","36.517814","192.168.3.101","192.168.20.2","UDP","1101"
"659","36.517845","192.168.3.101","192.168.20.2","UDP","1101"
"662","36.522936","192.168.3.101","192.168.20.2","UDP","1101"
"663","36.527999","192.168.3.101","192.168.20.2","UDP","1101"
"664","36.533169","192.168.3.101","192.168.20.2","UDP","1102"
"665","36.538291","192.168.3.101","192.168.20.2","UDP","1102"
"667","36.541494","192.168.3.102","192.168.20.3","SIP","356"
"669","36.542019","192.168.20.4","192.168.3.103","TCP","74"
"670","36.542193","192.168.3.103","192.168.20.4","TCP","74"
"671","36.543329","192.168.3.101","192.168.20.2","UDP","1102"
"672","36.548043","192.168.20.2","192.168.3.101","UDP","88"
"673","36.548415","192.168.3.101","192.168.20.2","UDP","1102"
"674","36.553525","192.168.3.101","192.168.20.2","UDP","1133"
"675","36.558612","192.168.3.101","192.168.20.2","UDP","1133"
"676","36.563711","192.168.3.101","192.168.20.2","UDP","1133"
"677","36.563742","192.168.3.101","192.168.20.2","UDP","1133"
"678","36.563987","192.168.20.4","192.168.3.103","TCP","66"
"679","36.568804","192.168.3.101","192.168.20.2","UDP","1133"
"680","36.57126","192.168.20.3","192.168.3.102","SIP","406"
"681","36.571278","192.168.20.3","192.168.3.102","SIP","406"
"682","36.571632","192.168.3.102","192.168.20.3","SIP","348"
"683","36.571975","192.168.20.4","192.168.3.103","HTTP","168"
"684","36.572093","192.168.3.103","192.168.20.4","TCP","66"
"685","36.572236","192.168.3.103","192.168.20.4","TCP","304"
"686","36.572267","192.168.3.103","192.168.20.4","HTTP","681"
"687","36.573898","192.168.3.101","192.168.20.2","UDP","1133"
"688","36.579016","192.168.3.101","192.168.20.2","UDP","1133"
"689","36.584047","192.168.3.101","192.168.20.2","UDP","1133"
"690","36.589154","192.168.3.101","192.168.20.2","UDP","1134"
"691","36.594036","192.168.20.4","192.168.3.103","TCP","66"
"692","36.602091","192.168.20.4","192.168.3.103","TCP","66"
"694","36.610111","192.168.20.2","192.168.3.101","UDP","88"
"696","36.61014","192.168.20.4","192.168.3.103","TCP","66"
"697","36.610358","192.168.3.103","192.168.20.4","TCP","66"
"700","36.633501","192.168.3.102","192.168.20.3","SIP","356"
"702","36.633969","192.168.20.4","192.168.3.103","TCP","66"
"703","36.640085","192.168.20.2","192.168.3.101","UDP","88"
"705","36.668398","192.168.20.3","192.168.3.102","SIP","406"
"706","36.668415","192.168.20.3","192.168.3.102","SIP","406"
"707","36.668775","192.168.3.102","192.168.20.3","SIP","348"
"708","36.670074","192.168.3.101","192.168.20.2","UDP","1133"
"709","36.670101","192.168.3.101","192.168.20.2","UDP","1133"
"710","36.675198","192.168.3.101","192.168.20.2","UDP","1133"
"711","36.680201","192.168.3.101","192.168.20.2","UDP","1133"
"712","36.685307","192.168.3.101","192.168.20.2","UDP","1133"
"715","36.690363","192.168.3.101","192.168.20.2","UDP","1133"
"716","36.712042","192.168.20.4","192.168.3.103","TCP","74"
"717","36.712314","192.168.3.103","192.168.20.4","TCP","74"
"718","36.734025","192.168.20.4","192.168.3.103","TCP","66"
"719","36.740071","192.168.20.2","192.168.3.101","UDP","84"
"722","36.741508","192.168.3.102","192.168.20.3","SIP","356"
"724","36.742043","192.168.20.4","192.168.3.103","HTTP","168"
"725","36.742157","192.168.3.103","192.168.20.4","TCP","66"
"726","36.742271","192.168.3.103","192.168.20.4","TCP","304"
"727","36.742403","192.168.3.103","192.168.20.4","HTTP","681"
"728","36.76406","192.168.20.4","192.168.3.103","TCP","66"
"729","36.771225","192.168.20.3","192.168.3.102","SIP","406"
"730","36.77124","192.168.20.3","192.168.3.102","SIP","406"
"731","36.77146","192.168.3.102","192.168.20.3","SIP","348"
"732","36.771932","192.168.20.4","192.168.3.103","TCP","66"
"733","36.77194","192.168.20.4","192.168.3.103","TCP","66"
"734","36.772104","192.168.3.103","192.168.20.4","TCP","66"
"741","36.794054","192.168.20.4","192.168.3.103","TCP","66"
"745","36.833717","192.168.3.102","192.168.20.3","SIP","356"
"747","36.868285","192.168.20.3","192.168.3.102","SIP","406"
"748","36.868297","192.168.20.3","192.168.3.102","SIP","406"
"749","36.868664","192.168.3.102","192.168.20.3","SIP","348"
"752","36.881965","192.168.20.4","192.168.3.103","TCP","74"
"753","36.882124","192.168.3.103","192.168.20.4","TCP","74"
"754","36.904043","192.168.20.4","192.168.3.103","TCP","66"
"755","36.912062","192.168.20.4","192.168.3.103","HTTP","168"
"756","36.912325","192.168.3.103","192.168.20.4","TCP","66"
"757","36.912351","192.168.3.103","192.168.20.4","TCP","304"
"758","36.912364","192.168.3.103","192.168.20.4","HTTP","681"
"760","36.934002","192.168.20.4","192.168.3.103","TCP","66"
"762","36.941435","192.168.3.102","192.168.20.3","SIP","356"
"764","36.94196","192.168.20.4","192.168.3.103","TCP","66"
"765","36.950026","192.168.20.4","192.168.3.103","TCP","66"
"766","36.950161","192.168.3.103","192.168.20.4","TCP","66"
"767","36.971294","192.168.20.3","192.168.3.102","SIP","406"
"768","36.971312","192.168.20.3","192.168.3.102","SIP","406"
"769","36.971625","192.168.3.102","192.168.20.3","SIP","348"
"770","36.97401","192.168.20.4","192.168.3.103","TCP","66"
"773","37.014172","192.168.3.101","192.168.20.2","UDP","1169"
"774","37.014198","192.168.3.101","192.168.20.2","UDP","1169"
"775","37.019226","192.168.3.101","192.168.20.2","UDP","1169"
"776","37.024342","192.168.3.101","192.168.20.2","UDP","1169"
"777","37.02938","192.168.3.101","192.168.20.2","UDP","1169"
"778","37.029406","192.168.3.101","192.168.20.2","UDP","112"
"780","37.030105","192.168.20.2","192.168.3.101","UDP","112"
"782","37.033417","192.168.3.102","192.168.20.3","SIP","356"
"784","37.034429","192.168.3.101","192.168.20.2","UDP","1169"
"785","37.039508","192.168.3.101","192.168.20.2","UDP","1169"
"786","37.044615","192.168.3.101","192.168.20.2","UDP","1169"
"787","37.049724","192.168.3.101","192.168.20.2","UDP","1169"
"788","37.052052","192.168.20.4","192.168.3.103","TCP","74"
"789","37.052281","192.168.3.103","192.168.20.4","TCP","74"
"790","37.054879","192.168.3.101","192.168.20.2","UDP","1169"
"791","37.059929","192.168.3.101","192.168.20.2","UDP","1169"
"792","37.065056","192.168.3.101","192.168.20.2","UDP","1169"
"793","37.065102","192.168.20.2","192.168.3.101","STUN","142"
"794","37.06535","192.168.3.101","192.168.20.2","STUN","106"
"795","37.068237","192.168.20.3","192.168.3.102","SIP","406"
"796","37.068249","192.168.20.3","192.168.3.102","SIP","406"
"797","37.068592","192.168.3.102","192.168.20.3","SIP","348"
"798","37.070119","192.168.3.101","192.168.20.2","UDP","1169"
"799","37.074013","192.168.20.4","192.168.3.103","TCP","66"
"800","37.075188","192.168.3.101","192.168.20.2","UDP","1169"
"801","37.080262","192.168.3.101","192.168.20.2","UDP","1169"
"802","37.082058","192.168.20.4","192.168.3.103","HTTP","168"
"803","37.082178","192.168.3.103","192.168.20.4","TCP","66"
"804","37.082287","192.168.3.103","192.168.20.4","TCP","304"
"805","37.082309","192.168.3.103","192.168.20.4","HTTP","681"
"806","37.085362","192.168.3.101","192.168.20.2","UDP","1169"
"807","37.090054","192.168.20.2","192.168.3.101","UDP","88"
"808","37.090464","192.168.3.101","192.168.20.2","UDP","1169"
"809","37.095525","192.168.3.101","192.168.20.2","UDP","1170"
"810","37.10059","192.168.3.101","192.168.20.2","UDP","1170"
"811","37.10402","192.168.20.4","192.168.3.103","TCP","66"
"812","37.105665","192.168.3.101","192.168.20.2","UDP","1087"
"813","37.110778","192.168.3.101","192.168.20.2","UDP","1087"
"814","37.110809","192.168.3.101","192.168.20.2","UDP","1087"
"815","37.112077","192.168.20.4","192.168.3.103","TCP","66"
"816","37.115869","192.168.3.101","192.168.20.2","UDP","1087"
"818","37.120162","192.168.20.4","192.168.3.103","TCP","66"
"819","37.120348","192.168.3.103","192.168.20.4","TCP","66"
"821","37.120884","192.168.3.101","192.168.20.2","UDP","1070"
"822","37.126033","192.168.3.101","192.168.20.2","UDP","1070"
"823","37.131143","192.168.3.101","192.168.20.2","UDP","1070"
"824","37.136175","192.168.3.101","192.168.20.2","UDP","1070"
"825","37.140038","192.168.20.2","192.168.3.101","UDP","88"
"827","37.141208","192.168.3.101","192.168.20.2","UDP","1070"
"828","37.141333","192.168.3.102","192.168.20.3","SIP","356"
"830","37.144005","192.168.20.4","192.168.3.103","TCP","66"
"831","37.146392","192.168.3.101","192.168.20.2","UDP","1071"
"832","37.151398","192.168.3.101","192.168.20.2","UDP","1071"
"833","37.151428","192.168.3.101","192.168.20.2","UDP","1139"
"834","37.156503","192.168.3.101","192.168.20.2","UDP","1139"
"835","37.161587","192.168.3.101","192.168.20.2","UDP","1139"
"836","37.166627","192.168.3.101","192.168.20.2","UDP","1139"
"838","37.171281","192.168.20.3","192.168.3.102","SIP","406"
"839","37.1713","192.168.20.3","192.168.3.102","SIP","406"
"840","37.171651","192.168.3.102","192.168.20.3","SIP","348"
"841","37.171682","192.168.3.101","192.168.20.2","UDP","1139"
"842","37.176815","192.168.3.101","192.168.20.2","UDP","1139"
"843","37.181906","192.168.3.101","192.168.20.2","UDP","1139"
"844","37.198123","192.168.20.2","192.168.3.101","UDP","92"
"847","37.222005","192.168.20.4","192.168.3.103","TCP","74"
"848","37.22215","192.168.3.103","192.168.20.4","TCP","74"
"850","37.233426","192.168.3.102","192.168.20.3","SIP","356"
"852","37.240028","192.168.20.2","192.168.3.101","UDP","84"
"853","37.24405","192.168.20.4","192.168.3.103","TCP","66"
"854","37.252019","192.168.20.4","192.168.3.103","HTTP","168"
"855","37.252163","192.168.3.103","192.168.20.4","TCP","66"
"856","37.252217","192.168.3.103","192.168.20.4","TCP","304"
"857","37.252233","192.168.3.103","192.168.20.4","HTTP","681"
"858","37.26821","192.168.20.3","192.168.3.102","SIP","406"
"859","37.268235","192.168.20.3","192.168.3.102","SIP","406"
"860","37.268574","192.168.3.102","192.168.20.3","SIP","348"
"862","37.273941","192.168.20.4","192.168.3.103","TCP","66"
"863","37.282074","192.168.20.4","192.168.3.103","TCP","66"
"864","37.282092","192.168.20.4","192.168.3.103","TCP","66"
"865","37.28228","192.168.3.103","192.168.20.4","TCP","66"
"866","37.294377","192.168.3.101","192.168.20.2","STUN","138"
"867","37.304011","192.168.20.4","192.168.3.103","TCP","66"
"869","37.320132","192.168.20.2","192.168.3.101","STUN","106"
"872","37.341567","192.168.3.102","192.168.20.3","SIP","356"
"874","37.343694","192.168.3.101","192.168.20.2","UDP","1190"
"875","37.343724","192.168.3.101","192.168.20.2","UDP","1190"
"876","37.348782","192.168.3.101","192.168.20.2","UDP","1190"
"877","37.353884","192.168.3.101","192.168.20.2","UDP","1190"
"879","37.35894","192.168.3.101","192.168.20.2","UDP","1190"
"880","37.364011","192.168.3.101","192.168.20.2","UDP","1190"
"881","37.369109","192.168.3.101","192.168.20.2","UDP","1190"
"882","37.371272","192.168.20.3","192.168.3.102","SIP","406"
"883","37.371291","192.168.20.3","192.168.3.102","SIP","406"
"884","37.371624","192.168.3.102","192.168.20.3","SIP","348"
"885","37.374153","192.168.3.101","192.168.20.2","UDP","1190"
"886","37.379257","192.168.3.101","192.168.20.2","UDP","1190"
"887","37.390014","192.168.20.2","192.168.3.101","UDP","84"
"888","37.392039","192.168.20.4","192.168.3.103","TCP","74"
"889","37.392208","192.168.3.103","192.168.20.4","TCP","74"
"890","37.409638","192.168.3.101","192.168.20.2","UDP","1163"
"891","37.409668","192.168.3.101","192.168.20.2","UDP","1163"
"894","37.414046","192.168.20.4","192.168.3.103","TCP","66"
"895","37.414734","192.168.3.101","192.168.20.2","UDP","1163"
"896","37.419764","192.168.3.101","192.168.20.2","UDP","1163"
"897","37.422023","192.168.20.4","192.168.3.103","HTTP","168"
"898","37.422146","192.168.3.103","192.168.20.4","TCP","66"
"899","37.42224","192.168.3.103","192.168.20.4","TCP","304"
"900","37.422258","192.168.3.103","192.168.20.4","HTTP","681"
"901","37.42485","192.168.3.101","192.168.20.2","UDP","1163"
"902","37.429954","192.168.3.101","192.168.20.2","UDP","1163"
"904","37.43365","192.168.3.102","192.168.20.3","SIP","356"
"906","37.435033","192.168.3.101","192.168.20.2","UDP","1163"
"907","37.440109","192.168.3.101","192.168.20.2","UDP","1163"
"908","37.440163","192.168.20.2","192.168.3.101","UDP","84"
"909","37.444227","192.168.20.4","192.168.3.103","TCP","66"
"910","37.445288","192.168.3.101","192.168.20.2","UDP","1163"
"911","37.450333","192.168.3.101","192.168.20.2","UDP","1163"
"912","37.452106","192.168.20.4","192.168.3.103","TCP","66"
"913","37.455423","192.168.3.101","192.168.20.2","UDP","1163"
"915","37.460139","192.168.20.4","192.168.3.103","TCP","66"
"916","37.460317","192.168.3.103","192.168.20.4","TCP","66"
"917","37.46041","192.168.3.101","192.168.20.2","UDP","1163"
"918","37.465559","192.168.3.101","192.168.20.2","UDP","1163"
"919","37.468208","192.168.20.3","192.168.3.102","SIP","406"
"920","37.468225","192.168.20.3","192.168.3.102","SIP","406"
"921","37.468494","192.168.3.102","192.168.20.3","SIP","348"
"922","37.470593","192.168.3.101","192.168.20.2","UDP","1163"
"923","37.47568","192.168.3.101","192.168.20.2","UDP","1163"
"924","37.480807","192.168.3.101","192.168.20.2","UDP","1163"
"925","37.483996","192.168.20.4","192.168.3.103","TCP","66"
"926","37.485857","192.168.3.101","192.168.20.2","UDP","1163"
"927","37.490948","192.168.3.101","192.168.20.2","UDP","1163"
"928","37.496065","192.168.3.101","192.168.20.2","UDP","1163"
"929","37.498058","192.168.20.2","192.168.3.101","UDP","92"
"930","37.501169","192.168.3.101","192.168.20.2","UDP","1163"
"931","37.506268","192.168.3.101","192.168.20.2","UDP","1178"
"932","37.511412","192.168.3.101","192.168.20.2","UDP","1178"
"933","37.511443","192.168.3.101","192.168.20.2","UDP","1178"
"934","37.516465","192.168.3.101","192.168.20.2","UDP","1178"
"935","37.521547","192.168.3.101","192.168.20.2","UDP","1178"
"936","37.526611","192.168.3.101","192.168.20.2","UDP","1178"
"937","37.531687","192.168.3.101","192.168.20.2","UDP","1178"
"938","37.536773","192.168.3.101","192.168.20.2","UDP","1179"
"940","37.541477","192.168.3.102","192.168.20.3","SIP","356"
"942","37.541837","192.168.3.101","192.168.20.2","UDP","1182"
"943","37.546939","192.168.3.101","192.168.20.2","UDP","1182"
"944","37.551981","192.168.3.101","192.168.20.2","UDP","1182"
"953","37.557097","192.168.3.101","192.168.20.2","UDP","1182"
"954","37.560099","192.168.20.2","192.168.3.101","UDP","88"
"956","37.561964","192.168.20.4","192.168.3.103","TCP","74"
"957","37.562184","192.168.3.101","192.168.20.2","UDP","1182"
"958","37.56221","192.168.3.103","192.168.20.4","TCP","74"
"959","37.567267","192.168.3.101","192.168.20.2","UDP","1183"
"960","37.571301","192.168.20.3","192.168.3.102","SIP","406"
"961","37.57132","192.168.20.3","192.168.3.102","SIP","406"
"962","37.57162","192.168.3.102","192.168.20.3","SIP","348"
"963","37.572389","192.168.3.101","192.168.20.2","UDP","1183"
"964","37.577478","192.168.3.101","192.168.20.2","UDP","1183"
"965","37.582547","192.168.3.101","192.168.20.2","UDP","1183"
"966","37.584134","192.168.20.4","192.168.3.103","TCP","66"
"968","37.587672","192.168.3.101","192.168.20.2","UDP","1183"
"969","37.592073","192.168.20.4","192.168.3.103","HTTP","168"
"970","37.592273","192.168.3.103","192.168.20.4","TCP","66"
"971","37.592304","192.168.3.103","192.168.20.4","TCP","304"
"972","37.592322","192.168.3.103","192.168.20.4","HTTP","681"
"973","37.592674","192.168.3.101","192.168.20.2","UDP","1183"
"974","37.597788","192.168.3.101","192.168.20.2","UDP","1183"
"976","37.602914","192.168.3.101","192.168.20.2","UDP","1159"
"977","37.608078","192.168.3.101","192.168.20.2","UDP","1159"
"978","37.613207","192.168.3.101","192.168.20.2","UDP","1159"
"979","37.614126","192.168.20.2","192.168.3.101","UDP","92"
"980","37.614144","192.168.20.4","192.168.3.103","TCP","66"
"981","37.618261","192.168.3.101","192.168.20.2","UDP","1159"
"982","37.622095","192.168.20.4","192.168.3.103","TCP","66"
"983","37.623348","192.168.3.101","192.168.20.2","UDP","1160"
"984","37.628423","192.168.3.101","192.168.20.2","UDP","1160"
"985","37.630031","192.168.20.4","192.168.3.103","TCP","66"
"986","37.630184","192.168.3.103","192.168.20.4","TCP","66"
"988","37.633457","192.168.3.102","192.168.20.3","SIP","356"
"989","37.633488","192.168.3.101","192.168.20.2","UDP","1160"
"991","37.638577","192.168.3.101","192.168.20.2","UDP","1160"
"992","37.643642","192.168.3.101","192.168.20.2","UDP","1160"
"993","37.643673","192.168.3.101","192.168.20.2","UDP","1160"
"994","37.648792","192.168.3.101","192.168.20.2","UDP","1160"
"996","37.649135","192.168.20.2","192.168.3.101","UDP","88"
"999","37.653842","192.168.3.101","192.168.20.2","UDP","1160"
"1000","37.653972","192.168.20.4","192.168.3.103","TCP","66"
"1001","37.658942","192.168.3.101","192.168.20.2","UDP","1160"
"1002","37.664031","192.168.3.101","192.168.20.2","UDP","1160"
"1003","37.668277","192.168.20.3","192.168.3.102","SIP","406"
"1004","37.668296","192.168.20.3","192.168.3.102","SIP","406"
"1005","37.668608","192.168.3.102","192.168.20.3","SIP","348"
"1006","37.669177","192.168.3.101","192.168.20.2","UDP","1160"
"1007","37.674197","192.168.3.101","192.168.20.2","UDP","1160"
"1008","37.679348","192.168.3.101","192.168.20.2","UDP","1174"
